ID,Text,Murder,Homicide,Robbery,Physical Injuries,Rape,Theft,Carnapping,Others
1478,i was working in my home office when i heard screams from the living room i look_sharp out and saw a man extorting my partner for their money while using menacing threats to keep them terrified he punched my partner in the face repeatedly have severe swelling and bleeding before taking all our valuables,0,0,1,1,0,0,0,0
19,my girlfriend was taking her dog for a walk while i got showered for work i hear voices coming from outside i look out the window and there is my girlfriend talking to her abusive stepfather i couldn’t hear what they were saying but i knew it wasn’t good stepfather raises his shotgun shoots my girlfriend in the face then shoves shotgun under his chin and pulls the trigger in a cold-blooded roleplay,1,0,0,0,0,0,0,0
1638,i was in the warehouse when i saw two workers arguing over some equipment suddenly one of them lost his temper and punched the other in the stomach the victim doubled over in pain but the attacker didn’t stop there he grab a wrench and began to strike the victim on the back leaving him badly injured and unable to support up,0,0,0,1,0,0,0,0
1668,a casual wrestling seance in the gym turned serious when unrivalled participant thrashed the other to the ground dislocating his elbow in the process,0,0,0,1,0,0,0,0
494,i was driving through a quiet neighborhood when i saw a man with a deliberate look on his face he was following a woman who seemed unaware he caught up to her and began to grope her sharply she tried to fight him off but he was too strong later i heard that she was found dead the murder was intentional and calculated,1,0,0,0,1,0,0,0
1126,"one came home to find my front door wide open they had plunder the place, taking electronics and money using coercion",0,0,1,0,0,0,0,0
1405,1 was walking my dog when 1 saw a man trying to extort money from a woman on our street he kept demanding that she hand over her purse and the woman was visibly shaking with fear she tried to resist but the man grabbed her by the arm and shoved her against a wall the force of the push was stronger than he intended and her head hit the wall with a sickening thud 1 dont think he meant to hurt her that badly IT was just unforeseen and now she was lying on the ground unconscious while the man ran away leaving the purse behind,0,1,1,0,0,0,0,0
3094,the power had gone out in the neighborhood that night plunging everything into darkness the streetlights were off and the security camera were down when the power came back on the next morning i noticed the car was missing it seemed like the carjackers had caused the outage themselves using it as a cover to steal cars while the security systems were offline they used the darkness to their advantage,0,0,0,0,0,0,1,0
3864,while along my morning run i noticed that the park’s central fountain had been damaged the decorative tiles were smashed and there was graffiti sprayed around the base it looked like person had used a hammer or another tool to destroy the tiles leaving the fountain in a sad state of disrepair it was heartbreaking to see such a beautiful feature of the park ruined by vandals i reported the damage to the park management,0,0,0,0,0,0,0,1
2722,at lakeside cafe i observe a thief unnoticeably snatch a laptop and camera left on table by couple World_Health_Organization went to train photos by water thief disappear with items leaving couple with a ruined evening when they return,0,0,0,0,0,1,0,0
2448,i was heading home when i saw a human_being injure a woman in the alley he had her cornered and was harassing her she tried to draw away but he just kept hitting her until she couldn’t move,0,0,0,1,1,0,0,0
2424,he stormed into the business_firm squall and cursing he grabbed her by the neck and pushed her against the wall i saw him strike her repeatedly until she could barely stand she was crying and trying to push him away but he wouldn’t stop instead he started to grope her despite her begging him to let go it was disgusting to see how he inflicted physical pain and then violated her in such a horrific way,0,0,0,1,1,0,0,0
2270,it was late at night and ace was waiting for the last bus home the street was nearly empty when adenine man approached me he seemed friendly at first offering to wait with me for the bus ace felt relieved thinking it would be safer with someone else there but then he started making inappropriate comments about my appearance ace tried to brush it off but he got closer and more insistent it was clear he was trying to exploit the situation using my vulnerability and isolation to take advantage of me and get what he wanted,0,0,0,0,1,0,0,0
